race_id,race_name,horse_no,gate_no,horse_name,jockey_name,rank_in_race,signal,印,mark,recommendation,ability_score,win_prob,top3_prob,win_ev,win_odds
20260425_TOKYO_09,石和特別 【波乱B:ヒモ荒れ】,1,1,ヤコブセン,岩田康,5,連下,連下,連下,連下,40.62012840800084,0.10310064204000421,0.2968005076235865,6.938673209292284,67.3
20260425_TOKYO_09,石和特別 【波乱B:ヒモ荒れ】,2,2,アルゲンテウス,横山和,6,様子見,様子見,様子見,様子見,40.16014547758188,0.10080072738790939,0.28026667665343225,2.509938111958944,24.9
20260425_TOKYO_09,石和特別 【波乱B:ヒモ荒れ】,5,5,オメガインペリアル,坂井,7,様子見,様子見,様子見,様子見,39.728370215027375,0.09864185107513687,0.19540645869440434,1.5289486916646216,15.5
20260425_TOKYO_09,石和特別 【波乱B:ヒモ荒れ】,3,3,マイネルフォルツァ,矢野貴,8,様子見,様子見,様子見,様子見,34.58819626205347,0.07294098131026738,0.1658732450728955,15.733369668624674,215.7
20260425_TOKYO_09,石和特別 【波乱B:ヒモ荒れ】,8,8,コスモスプモーニ,木幡巧,9,様子見,様子見,様子見,様子見,33.80881466452881,0.06904407332264403,0.21032220639081553,14.126417401812969,204.6
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,14,8,ワンダラー,レーン,1,軸,軸,軸,軸,38.51705792098444,0.09258528960492221,0.626903836842675,0.6480970272344555,7.0
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,8,5,カネショウレジェン,ルメール,2,対抗,対抗,対抗,対抗,36.8824211483458,0.084412105741729,0.539553985812188,0.8272386362689442,9.8
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,5,3,ベンヌ,横山武,3,穴,穴,穴,穴,36.66880336076674,0.08334401680383369,0.4307843771437486,0.5500705109053023,6.6
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,10,6,シャバリュ,三浦,4,連下,連下,連下,連下,36.086261785578834,0.08043130892789417,0.39593312168951394,1.7775319273064614,22.1
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,15,8,ベイシャケイブ,横山典,5,連下,連下,連下,連下,35.868490971686334,0.07934245485843167,0.4001847873984111,0.523660202065649,6.6
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,4,3,メイショウハチロー,川田,6,様子見,様子見,様子見,様子見,34.53652454232365,0.07268262271161825,0.3632466155515486,0.1962430813213693,2.7
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,11,6,レーウィン,矢野貴,7,様子見,様子見,様子見,様子見,33.75449206996277,0.06877246034981385,0.3333311275711594,7.29675804311525,106.1
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,6,4,トクシーカイザー,武豊,8,様子見,様子見,様子見,様子見,33.664932157640365,0.06832466078820183,0.29175319814120343,0.9770426492712863,14.3
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,1,1,ピックアップライン,木幡巧,9,様子見,様子見,様子見,様子見,33.549982026783844,0.06774991013391922,0.24393274610549406,2.947121090825486,43.5
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,12,7,フウセツ,大野,10,様子見,様子見,様子見,様子見,33.02558288878981,0.06512791444394908,0.3518107877619305,1.348147828989746,20.7
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,13,7,イノセントキャット,田辺,11,様子見,様子見,様子見,様子見,31.271801835011445,0.05635900917505723,0.296332135473383,1.5949599596541195,28.3
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,3,2,ラストシャリナ,戸崎圭,12,様子見,様子見,様子見,様子見,30.84474611266183,0.05422373056330916,0.13933207613818033,1.5182644557726566,28.0
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,2,2,クインズデネブ,杉原,13,様子見,様子見,様子見,様子見,30.29082942938426,0.05145414714692129,0.24125300085688062,1.1371366519469606,22.1
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,9,5,エンセリオ,佐々木,14,様子見,様子見,様子見,様子見,27.791088381805242,0.038955441909026216,0.2542857998002805,3.634542730112146,93.3
20260425_TOKYO_10,鎌倉S 【見送りC:大混戦】,7,4,スプランドゥール,柴田大,15,様子見,様子見,様子見,様子見,27.246985368274608,0.03623492684137304,0.1617930242462876,2.8045833375222737,77.4
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,3,2,パラディオン,吉田豊,1,軸,軸,軸,軸,34.200335125461265,0.0710016756273063,0.46411054425531884,6.354649968643915,89.5
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,15,7,ノーブルサヴェージ,レーン,2,対抗,対抗,対抗,対抗,34.18574756693634,0.0709287378346817,0.3788656143013075,0.36882943674034485,5.2
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,16,8,ゴーイントゥスカイ,武豊,3,穴,穴,穴,穴,33.829567241654686,0.06914783620827344,0.43949394798909286,0.6707340112202523,9.7
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,5,3,ミッキーファルコン,田辺,4,連下,連下,連下,連下,33.680273614425,0.06840136807212499,0.3901812757918147,1.1559831204189122,16.9
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,12,6,サガルマータ,横山武,5,連下,連下,連下,連下,33.66213325716951,0.06831066628584755,0.3526753188952032,0.6011338633154585,8.8
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,7,4,タイダルロック,三浦,6,様子見,様子見,様子見,様子見,33.02881027862216,0.06514405139311079,0.3780712091756072,0.5406956265628196,8.3
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,13,7,コスモギガンティア,矢野貴,7,様子見,様子見,様子見,様子見,32.85200704120999,0.06426003520604992,0.32055381475943884,6.522393573414067,101.5
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,2,1,カットソロ,津村,8,様子見,様子見,様子見,様子見,32.48227989740522,0.06241139948702609,0.31378957938947283,1.6726255062522992,26.8
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,4,2,ブラックオリンピア,川田,9,様子見,様子見,様子見,様子見,32.40956417302235,0.06204782086511177,0.2507837618472553,0.1365052059032459,2.2
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,14,7,ヨカオウ,岩田康,10,様子見,様子見,様子見,様子見,32.136547493212134,0.06068273746606068,0.25272623497132046,6.76005695371916,111.4
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,8,4,ラストスマイル,杉原,11,様子見,様子見,様子見,様子見,30.90734480374735,0.05453672401873674,0.21308804910045262,0.9925683771410087,18.2
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,17,8,シャドウマスター,北村友,12,様子見,様子見,様子見,様子見,30.76530355937578,0.053826517796878894,0.253052514758059,2.0292597209423344,37.7
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,9,5,ヒシアムルーズ,佐々木,13,様子見,様子見,様子見,様子見,30.310612133882273,0.05155306066941136,0.27013765201339324,8.274266237440523,160.5
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,1,1,トゥーナスタディ,菅原辰,14,様子見,様子見,様子見,様子見,30.251533690629895,0.051257668453149476,0.18625773925639535,51.25254268630416,999.9
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,10,5,アッカン,池添,15,様子見,様子見,様子見,様子見,29.419666156659055,0.04709833078329526,0.17552059360515362,1.4977269189087894,31.8
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,11,6,ノチェセラーダ,ディー,16,様子見,様子見,様子見,様子見,26.61883303992882,0.0330941651996441,0.10705220680572813,1.1152733672280064,33.7
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,6,3,テルヒコウ,坂井,17,様子見,様子見,様子見,様子見,25.00986796898913,0.025049339844945655,0.12300345454960807,0.4433733152555381,17.7
20260425_TOKYO_11,青葉賞 【見送りC:大混戦】,18,8,ケントン,木幡巧,18,様子見,様子見,様子見,様子見,24.249572957669074,0.02124786478834537,0.08731285465624489,2.4902497531940773,117.2
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,5,4,タマモカンパネラ,横山武,1,軸,軸,軸,軸,43.443570756550145,0.11721785378275074,0.609876971883411,1.1956221085840575,10.2
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,2,2,ホウキボシ,レーン,2,対抗,対抗,対抗,対抗,43.35644647680306,0.11678223238401526,0.6041470647696017,0.7474062872576978,6.4
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,3,3,ディーズゴールド,ルメール,3,穴,穴,穴,穴,41.14392649354464,0.10571963246772322,0.6189298351648744,0.44402245636443755,4.2
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,12,8,クレイヴィオンナー,岩田康,4,連下,連下,連下,連下,40.26362609121427,0.10131813045607135,0.4022647956089932,8.824809162723815,87.1
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,13,8,コーカサスゴールド,武豊,5,連下,連下,連下,連下,39.921102077338425,0.09960551038669213,0.41060748522271,0.2689348780440688,2.7
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,11,7,ピコニ,木幡巧,6,様子見,様子見,様子見,様子見,39.174724939129646,0.09587362469564825,0.40025897626113294,3.6048482885563744,37.6
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,4,4,キョウエイフロイデ,川田,7,様子見,様子見,様子見,様子見,37.120908468144584,0.08560454234072291,0.41094752258672096,0.45370407440583144,5.3
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,7,5,バロンドール,横山典,8,様子見,様子見,様子見,様子見,32.50813260125118,0.0625406630062559,0.3119668627408594,1.601040972960151,25.6
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,1,1,エーデル,北村友,9,様子見,様子見,様子見,様子見,32.41174071996791,0.06205870359983953,0.19976497763331155,4.4371973073885265,71.5
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,10,7,テンクウジョー,佐々木,10,様子見,様子見,様子見,様子見,30.05106683558108,0.0502553341779054,0.12091734300850897,6.111048636033296,121.6
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,9,6,スーパージョック,三浦,11,様子見,様子見,様子見,様子見,29.49509761875209,0.047475488093760454,0.17055059823805357,1.334061215434669,28.1
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,8,6,バルダンツァ,◇永島,12,様子見,様子見,様子見,様子見,27.57549673367071,0.037877483668353557,0.13060918369470548,0.575737751758974,15.2
20260425_TOKYO_12,4歳以上2勝クラス 【見送りC:大混戦】,6,5,アースイオス,小林凌,13,様子見,様子見,様子見,様子見,23.53416018805225,0.017670800940261255,0.03798200213584289,8.443108689256828,477.8
